"code","campaign","no2","lat","lon"
"240525","facade",31.3,51.19956,4.4430559999999995
"240567","facade",22.6,51.10802,3.707645
"240576","facade",23.2,51.1427,4.0924879999999995
"240588","facade",26.7,51.12331,4.397382
"240612","facade",21.7,50.85326,4.584258999999999
"240621","facade",20.4,51.22067,5.322786
"240636","facade",20.0,51.02767,5.356553
"240639","facade",16.1,51.20001,5.123168
"240648","facade",20.4,50.89631,3.332095
"240678","facade",17.4,50.94955,4.2638940000000005
"240705","facade",24.6,51.07902,4.198518
"240708","facade",19.9,50.899359999999994,4.628712
"240723","facade",16.9,51.253609999999995,5.536904
"240726","facade",20.7,50.80622,3.191416
"240747","facade",18.5,51.243120000000005,4.990275
"240750","facade",28.3,51.039840000000005,3.7463379999999997
"240777","facade",19.5,51.2084,3.4035
"240780","facade",19.4,50.9027,2.789641
"240783","facade",21.7,50.92456,4.723621
"240792","facade",18.9,51.021190000000004,2.861167
"240798","facade",26.2,51.04795,3.656601
"240801","facade",17.0,51.3701,4.458451999999999
"240807","facade",20.9,50.90683,3.219459
"240858","facade",18.2,51.23193,5.306
"240870","facade",20.4,51.18602,3.174832
"240882","facade",27.5,51.00653,4.98958
"240888","facade",16.6,50.95108,5.187703
"240903","facade",24.6,50.9853,4.049279
"240912","facade",17.1,50.83424,4.748497
"240924","facade",19.2,51.060179999999995,5.278511
"240930","facade",16.4,50.84124,3.575077
"240945","facade",26.6,50.9057,4.352533
"240963","facade",27.6,51.14601,4.540889
"240972","facade",23.8,51.22537,4.195066000000001
"240975","facade",19.4,50.86013,3.2819220000000002
"240978","facade",26.9,50.82165,3.271772
"240987","facade",23.0,51.0299,4.37375
"240990","facade",22.3,51.11715,3.73944
"240999","facade",27.6,51.22811,4.5259339999999995
"241011","facade",29.5,50.89049,4.693425
"241017","facade",32.8,51.01993,3.720105
"241020","facade",32.3,51.19655,4.400066000000001
"241023","facade",36.8,50.94941,4.054426
"241029","facade",20.5,51.2885,4.439112000000001
"241035","facade",34.4,51.20153,3.2013
"241044","facade",20.2,50.989509999999996,4.48728
"241047","facade",20.0,51.00408,4.497298000000001
"241050","facade",21.1,50.878809999999994,4.117276
"241059","facade",25.0,50.87283,4.714988
"241074","facade",42.2,51.190509999999996,4.39141
"241077","facade",18.8,50.80922,4.230078
"241083","facade",15.3,50.766090000000005,4.003861
"241098","facade",25.1,51.12787,3.845024
"241101","facade",19.8,51.0903,5.7908669999999995
"241110","facade",19.5,50.94533,5.111368
"241113","facade",17.1,50.86611,2.846152
"241116","facade",25.8,51.05008,3.7638510000000003
"241125","facade",16.5,51.05233,5.287986
"241134","facade",38.9,50.912209999999995,4.432389
"241155","facade",14.1,50.76997,4.0431919999999995
"241161","facade",23.2,51.04063,3.7142459999999997
"241170","facade",15.6,50.978320000000004,4.850555
"241179","facade",19.8,51.01957,3.6503699999999997
"241182","facade",20.4,51.10221471960771,3.6173530100520996
"241185","facade",22.8,51.203509999999994,3.205805
"241188","facade",29.4,50.819959999999995,4.703318
"241197","facade",21.2,50.9985,5.509379
"241203","facade",23.2,51.18002,5.004736
"241215","facade",17.9,50.938829999999996,5.170128
"241218","facade",30.2,51.205974129841394,4.42956353020842
"241230","facade",24.4,51.010690000000004,4.44065
"241236","facade",20.8,51.29688,4.48285
"241242","facade",36.2,50.98734,4.833506
"241245","facade",31.2,50.90769,4.349359
"241251","facade",21.5,51.18899999999999,4.1743559999999995
"241257","facade",18.6,50.8878,2.651177
"241260","facade",18.7,51.29139,4.46114
"241266","facade",16.4,50.81803,4.556128
"241269","facade",39.8,51.21632,4.394138
"241302","facade",15.9,51.20562,4.698917
"241320","facade",14.3,50.83654,4.66857
"241323","facade",20.4,51.17346,5.450511
"241326","facade",27.1,50.887159999999994,4.700162000000001
"241329","facade",18.0,51.07374,3.178325
"241338","facade",35.4,51.03091,3.7456150000000004
"241347","facade",18.0,50.749109999999995,4.3673779999999995
"241353","facade",18.0,50.936209999999996,3.1035369999999998
"241362","facade",20.5,51.00785,4.4978050000000005
"241368","facade",19.6,50.9917,5.3756639999999996
"241377","facade",18.5,51.091029999999996,4.867087000000001
"241398","facade",19.9,51.07411,4.163936
"241407","facade",19.0,51.30958,4.953202
"241416","facade",44.0,51.28801,4.487226000000001
"241419","facade",20.0,51.03195,3.834579
"241422","facade",16.2,51.30296,5.012715
"241431","facade",20.8,50.97545,3.5964660000000004
"241434","facade",18.8,50.909620000000004,4.2538
"241437","facade",21.6,51.16928,4.2116489999999995
"241452","facade",27.4,50.8278011382635,4.7558236417689805
"241455","facade",16.5,50.8425,3.806142
"241476","facade",27.6,51.19307,3.193521
"241479","facade",34.2,51.05001,3.7086910000000004
"241509","facade",23.3,51.08376,4.664115
"241512","facade",16.3,50.9415,4.969256
"241518","facade",25.0,50.89956,4.733855999999999
"241539","facade",20.1,51.2905,4.5048900000000005
"241548","facade",37.1,51.216590000000004,4.435064
"241554","facade",19.9,51.13061,4.862105000000001
"241557","facade",16.0,51.225640000000006,4.907528
"241575","facade",14.9,50.7836714441296,4.0939642550313
"241593","facade",37.5,51.2024,3.2363009999999997
"241605","facade",32.2,50.95751,3.639122
"241608","facade",21.0,51.10778,4.578191
"241611","facade",17.2,50.83846,5.549387
"241617","facade",29.0,50.8844,4.508439
"241620","facade",28.8,51.19138,4.171514
"241644","facade",30.2,50.83769,3.6071800000000005
"241647","facade",21.8,51.13216,3.149125
"241650","facade",30.3,50.86715,4.159624
"241668","facade",20.5,51.31537,4.884494999999999
"241671","facade",34.5,51.20697,4.450730999999999
"241677","facade",25.7,51.16093,4.158181
"241692","facade",22.2,51.04698,4.500203
"241698","facade",17.7,50.90648,4.8432900000000005
"241704","facade",19.0,51.12767,3.4831760000000003
"241713","facade",45.5,51.20032,4.429105
"241719","facade",30.1,51.18393,4.4260589999999995
"241722","facade",21.3,50.84535,3.279729
"241728","facade",24.4,51.231970000000004,3.188544
"241740","facade",18.7,50.80386,3.175623
"241761","facade",25.7,50.99303,3.265272
"241779","facade",25.3,51.14519,4.466812
"241782","facade",42.1,50.830859999999994,3.275048
"241785","facade",17.7,50.80683,3.070773
"241791","facade",22.9,50.91039,4.676971
"241797","facade",17.3,51.32314,5.0969370000000005
"241800","facade",22.9,51.16583,4.6772029999999996
"241803","facade",22.7,50.84032,4.4698910000000005
"241806","facade",21.9,50.79157,4.279094000000001
"241809","facade",22.0,50.987320000000004,5.17281
"241848","facade",30.3,50.86248,3.634776
"241863","facade",18.7,50.87984,3.8806629999999998
"241872","facade",19.6,51.10184,3.560422
"241875","facade",17.3,50.89533,5.35591
"241878","facade",20.6,50.9047,4.0068839999999994
"241881","facade",26.5,51.21891,3.219606
"241890","facade",21.9,50.8621660569862,4.62752119336928
"241893","facade",18.5,51.475970000000004,4.7987660000000005
"241905","facade",20.0,51.0049,3.211817
"241908","facade",21.8,51.20169,3.4905129999999995
"241923","facade",28.5,51.17562,4.836875
"241926","facade",31.9,50.85049,3.601482
"241935","facade",17.1,51.06925,4.099895
"241938","facade",35.4,51.17617,4.444283
"241941","facade",15.9,50.81402,4.651464
"241944","facade",19.0,51.125840000000004,3.42866
"241953","facade",16.6,51.05833,4.131753
"241956","facade",18.5,50.83426,3.5538849999999997
"241962","facade",21.5,50.78498,4.262739
"241977","facade",17.0,50.76125,4.120149
"241986","facade",21.0,51.321979999999996,3.3073550000000003
"242001","facade",24.0,51.18353,4.243419
"242004","facade",19.6,50.979890000000005,5.052497
"242007","facade",26.8,50.946670000000005,4.365691
"242016","facade",22.8,51.031690832442294,3.8470968945569903
"242022","facade",45.5,51.2201,4.438359999999999
"242028","facade",38.6,50.90959,4.202267
"242034","facade",19.0,51.1004,5.793314
"242040","facade",21.9,51.01389,3.75409
"242046","facade",22.6,50.97341,3.663686
"242049","facade",16.8,50.814609999999995,4.920297
"242055","facade",18.6,50.99405,3.9245370000000004
"242061","facade",18.2,50.95146,5.339285
"242064","facade",18.0,51.03957,4.0937220000000005
"242070","facade",20.3,51.0508,4.416505
"242076","facade",37.5,51.16301,4.389432
"242085","facade",17.2,50.75997,4.582246
"242091","facade",31.2,50.88075,4.69792
"242100","facade",19.5,50.73135,4.287078
"242112","facade",18.3,50.8801,4.6261790000000005
"242130","facade",15.9,51.06709,5.078536
"242136","facade",15.3,51.074690000000004,3.256071
"242142","facade",19.2,50.859359999999995,3.821389
"242148","facade",19.1,50.809509999999996,4.232114
"242151","facade",23.3,51.23256,2.946294
"242160","facade",17.7,50.7777,3.02928
"242181","facade",20.4,50.928909999999995,4.405928
"242187","facade",17.7,50.80254,4.060752
"242202","facade",37.9,50.90721,4.2059169999999995
"242211","facade",31.1,51.20428,4.45631
"242217","facade",24.2,51.22503,3.231166
"242232","facade",20.4,51.13077,3.996686
"242238","facade",35.4,51.20232,4.430219999999999
"242241","facade",19.0,51.16383,4.75738
"242250","facade",23.7,51.01108,3.361228
"242259","facade",26.9,51.08269,4.431996
"242268","facade",24.8,51.08034,4.365017
"242271","facade",16.7,50.94149,5.245051
"242292","facade",27.6,50.852920000000005,3.349471
"242298","facade",16.5,50.7711,4.602627
"242304","facade",16.8,51.09005,5.228089
"242310","facade",34.3,51.17445,4.4251949999999995
"242313","facade",27.0,51.1964,4.478065
"242319","facade",15.5,50.9635190226086,4.74617181426495
"242322","facade",24.7,50.95905,4.233022
"242328","facade",16.7,50.98657,2.6210240000000002
"242334","facade",23.2,51.15182,4.454694
"242352","facade",31.7,51.05153,5.381769
"242355","facade",18.5,50.82412,4.772382
"242361","facade",20.0,50.9873,4.05104
"242364","facade",30.9,50.93967,3.127568
"242370","facade",22.0,51.16661,4.650752
"242373","facade",26.6,51.03277,3.7338620000000002
"242391","facade",15.8,50.7852784925045,4.83312193813574
"242394","facade",18.3,51.27705,4.709129
"242403","facade",25.2,51.19605,3.193163
"242427","facade",23.6,50.85028,3.325615
"242454","facade",19.9,50.98035,3.793392
"242457","facade",22.6,51.21897,4.65321
"242460","facade",30.2,50.88993,4.727499
"242472","facade",23.9,51.075520000000004,4.48999
"242484","facade",14.4,51.035509999999995,4.268887
"242490","facade",19.1,50.90671,5.41489
"242499","facade",23.0,51.17934,4.162044
"242502","facade",29.1,51.32613,4.9470220000000005
"242508","facade",18.9,50.87699,5.50114
"242511","facade",20.2,50.89407,4.698755
"242514","facade",23.1,51.075109999999995,3.69299
"242523","facade",28.0,51.02779,4.464855
"242529","facade",19.2,51.37883,4.60623
"242532","facade",16.6,51.218379999999996,5.1974540000000005
"242535","facade",19.5,50.92601,5.466259
"242538","facade",18.4,50.93448,3.9432970000000003
"242541","facade",18.9,51.03971,3.445957
"242556","facade",26.1,50.978809999999996,4.6383849999999995
"242577","facade",19.7,51.16455,4.998762
"242586","facade",17.5,51.413202925113104,4.473347848711571
"242604","facade",31.2,51.25108,4.465591000000001
"242625","facade",34.8,51.311609999999995,4.430127
"242628","facade",17.7,50.97927,2.9461150000000003
"242634","facade",16.9,50.95438,4.755057
"242637","facade",17.6,51.50164,4.777736
"242640","facade",22.2,50.99273,3.168629
"242652","facade",21.1,51.20729,3.17368
"242658","facade",26.0,51.22625,4.510497
"242661","facade",14.1,51.202329999999996,5.312464
"242679","facade",20.9,50.9783715127013,4.56778927524644
"242682","facade",17.9,51.10024,5.77409
"242688","facade",22.7,51.155590000000004,2.978124
"242703","facade",25.4,50.88042,4.705807
"242706","facade",17.4,50.997409999999995,2.981109
"242709","facade",17.9,51.125240000000005,3.9260669999999998
"242712","facade",35.9,51.036580838285296,3.7273562598256897
"242715","facade",23.0,51.26085,4.467159
"242745","facade",19.6,50.8384750420852,3.39551406286033
"242751","facade",20.0,51.16748,4.992468
"242772","facade",18.0,51.02109,4.012076
"242781","facade",23.8,50.83475,3.2379830000000003
"242784","facade",24.7,51.076435490200794,3.78110197408884
"242787","facade",24.6,51.061840000000004,3.71655
"242808","facade",16.8,50.82732,4.882874
"242826","facade",23.0,50.92373,5.3158959999999995
"242832","facade",30.3,51.24626,4.503133999999999
"242838","facade",22.9,50.821801879870605,3.29319783355859
"242841","facade",14.6,50.78556,3.8308459999999998
"242856","facade",18.6,50.94157,5.533801
"242859","facade",38.2,50.82336,3.259314
"242868","facade",18.6,51.084509999999995,4.7185809999999995
"242877","facade",26.3,50.99777,3.344104
"242880","facade",21.8,51.211659999999995,3.286146
"242913","facade",23.1,51.119859999999996,4.584068
"242928","facade",20.7,50.99366,5.531333999999999
"242937","facade",19.5,50.88854,4.727911
"242955","facade",22.4,51.1284,4.485094
"242961","facade",19.2,51.18653,4.062199
"242991","facade",14.2,50.8338,3.76557
"243000","facade",18.0,51.206309999999995,5.411472
"243015","facade",22.7,50.76177,4.25422
"243027","facade",16.3,50.84114,4.909013
"243033","facade",27.1,50.84768,4.464893
"243039","facade",20.3,51.24754,4.514315
"243060","facade",32.8,51.08037,4.430802
"243063","facade",21.1,51.00362,3.64699
"243066","facade",18.3,51.05858,4.103316
"243081","facade",18.7,51.330659999999995,4.951502
"243084","facade",16.6,50.82484,3.567221
"243087","facade",19.6,50.83814,4.169502
"243099","facade",25.4,51.0781,3.778175
"243111","facade",22.0,51.08121,3.3491739999999997
"243120","facade",22.6,51.185629999999996,4.566767
"243129","facade",35.2,51.20443,3.216951
"243144","facade",30.5,51.1785,4.38349
"243150","facade",26.6,50.94392,4.026203
"243156","facade",21.6,51.1621584029006,4.51569963701321
"243159","facade",26.6,50.90376,4.696023
"243162","facade",24.8,51.03608,3.698296
"243165","facade",47.6,51.22933,4.421187000000001
"243171","facade",34.0,51.21185,2.913077
"243174","facade",22.1,51.194340000000004,4.546784
"243177","facade",16.8,51.38732,4.468791
"243189","facade",29.0,50.93977,3.6333849999999996
"243195","facade",28.1,51.02863,3.729443
"243201","facade",24.4,51.02908,3.557011
"243210","facade",17.9,51.40129,4.768814
"243213","facade",23.5,51.0399,3.70561
"243219","facade",26.1,51.00665,5.592471
"243231","facade",17.1,51.12641,5.369206
"243237","facade",16.6,51.05292,5.234417
"243246","facade",38.7,51.20303,4.445057
"243264","facade",14.5,50.92735,5.060936
"243267","facade",36.7,51.2196,4.399463
"243285","facade",30.0,51.182629999999996,4.352519
"243288","facade",17.5,51.01343,3.398432
"243300","facade",25.1,51.16737,4.421176
"243303","facade",26.3,50.87429,4.019196
"243306","facade",20.0,51.15684,4.026038
"243327","facade",19.2,50.89533,4.971173
"243333","facade",19.9,50.78432,4.241594
"243336","facade",19.1,50.861740000000005,4.713393
"243345","facade",21.6,51.107659999999996,3.6920699999999997
"243348","facade",25.2,50.8782861797081,4.2210253087480405
"243351","facade",29.7,50.95496,3.1343240000000003
"243354","facade",15.5,50.867509999999996,4.145869
"243366","facade",26.7,51.16256,4.464769
"243387","facade",19.7,51.332409999999996,5.097447
"243390","facade",18.2,50.93555,4.071655000000001
"243399","facade",27.0,51.04464,3.7390790000000003
"243405","facade",26.9,50.81439,3.269518
"243414","facade",15.9,50.9006,4.778601
"243417","facade",24.5,51.00909,4.604911
"243420","facade",18.7,51.03842,3.926473
"243423","facade",19.8,50.98312,5.181498
"243426","facade",27.7,51.224959999999996,4.46756
"243438","facade",25.3,50.8536,2.882316
"243444","facade",15.6,51.018209999999996,4.684234
"243447","facade",18.9,50.85499,4.054938
"243453","facade",16.0,50.89907,4.835669
"243456","facade",32.6,51.23056,4.424969
"243459","facade",19.1,50.85958,4.654542
"243462","facade",19.2,50.90585,4.223848
"243465","facade",22.5,50.85349,2.883002
"243468","facade",27.7,51.04243028458821,3.75819049987988
"243477","facade",22.7,51.1592,4.4605690000000005
"243489","facade",18.9,50.7303,4.248282
"243513","facade",23.4,51.19867,4.52424
"243534","facade",19.2,50.93353,5.426361
"243543","facade",17.2,51.2998,4.693324
"243546","facade",45.6,50.9274099066379,4.43432769035293
"243552","facade",16.2,51.07183,5.793366000000001
"243558","facade",35.6,51.217729999999996,4.322579
"243561","facade",22.5,51.162929999999996,4.136929
"243573","facade",18.1,50.94919,5.353866
"243585","facade",32.9,51.04398,3.721772
"243597","facade",23.9,50.92091,4.386941
"243603","facade",19.5,50.91212,3.9381760000000003
"243615","facade",20.2,50.96824,4.301583
"243627","facade",18.5,50.81803,4.550614
"243636","facade",22.0,51.065940000000005,4.528859
"243696","facade",19.3,50.931709999999995,5.430524
"243702","facade",28.3,51.20378,4.399883
"243705","facade",14.6,50.87769,4.832865
"243711","facade",22.7,51.21564,4.02399
"243714","facade",25.4,51.07992,3.873389
"243726","facade",12.9,50.79449,5.400679
"243729","facade",21.2,50.89407,4.120881
"243732","facade",17.3,50.845690000000005,4.578108
"243741","facade",37.2,50.93479,5.3217669999999995
"243750","facade",26.4,51.180240000000005,3.5707150000000003
"243765","facade",24.3,50.806083773682204,4.94245539301164
